"Subject"	"Trial"	"Electrode"	"MeanAmp"	"Condition"	"Race"	"Fix"
1	53	"CZ"	22.9262049180328	"White_eyes"	"White"	"eyes"
1	53	"CPZ"	28.8586196721311	"White_eyes"	"White"	"eyes"
1	53	"PZ"	19.6930901639344	"White_eyes"	"White"	"eyes"
1	53	"C3"	16.1050245901639	"White_eyes"	"White"	"eyes"
1	53	"C4"	20.2434098360656	"White_eyes"	"White"	"eyes"
1	53	"CP3"	16.2481016393443	"White_eyes"	"White"	"eyes"
1	53	"CP4"	25.3200737704918	"White_eyes"	"White"	"eyes"
1	65	"CZ"	-13.5102836065574	"Black_eyes"	"Black"	"eyes"
1	65	"CPZ"	-10.984331147541	"Black_eyes"	"Black"	"eyes"
1	65	"PZ"	-12.0381885245902	"Black_eyes"	"Black"	"eyes"
1	65	"C3"	-12.9049278688525	"Black_eyes"	"Black"	"eyes"
1	65	"C4"	-8.56017868852459	"Black_eyes"	"Black"	"eyes"
1	65	"CP3"	-20.3892393442623	"Black_eyes"	"Black"	"eyes"
1	65	"CP4"	-8.76655737704918	"Black_eyes"	"Black"	"eyes"
1	66	"CZ"	4.09436557377049	"White_eyes"	"White"	"eyes"
1	66	"CPZ"	2.40488360655738	"White_eyes"	"White"	"eyes"
1	66	"PZ"	3.39270491803279	"White_eyes"	"White"	"eyes"
1	66	"C3"	5.03264918032787	"White_eyes"	"White"	"eyes"
1	66	"C4"	1.36478524590164	"White_eyes"	"White"	"eyes"
1	66	"CP3"	6.99176721311475	"White_eyes"	"White"	"eyes"
1	66	"CP4"	1.4060606557377	"White_eyes"	"White"	"eyes"
1	67	"CZ"	2.92218196721311	"White_eyes"	"White"	"eyes"
1	67	"CPZ"	0.707155737704918	"White_eyes"	"White"	"eyes"
1	67	"PZ"	-3.06250655737705	"White_eyes"	"White"	"eyes"
1	67	"C3"	-7.69342950819672	"White_eyes"	"White"	"eyes"
1	67	"C4"	-1.55189344262295	"White_eyes"	"White"	"eyes"
1	67	"CP3"	-12.2555573770492	"White_eyes"	"White"	"eyes"
1	67	"CP4"	-9.57826557377049	"White_eyes"	"White"	"eyes"
1	68	"CZ"	14.297231147541	"White_eyes"	"White"	"eyes"
1	68	"CPZ"	12.1427426229508	"White_eyes"	"White"	"eyes"
1	68	"PZ"	17.4423	"White_eyes"	"White"	"eyes"
1	68	"C3"	10.788962295082	"White_eyes"	"White"	"eyes"
1	68	"C4"	16.8947262295082	"White_eyes"	"White"	"eyes"
1	68	"CP3"	4.2099262295082	"White_eyes"	"White"	"eyes"
1	68	"CP4"	18.1604606557377	"White_eyes"	"White"	"eyes"
1	70	"CZ"	6.08375901639344	"White_eyes"	"White"	"eyes"
1	70	"CPZ"	5.0188868852459	"White_eyes"	"White"	"eyes"
1	70	"PZ"	4.62266229508197	"White_eyes"	"White"	"eyes"
1	70	"C3"	3.11479180327869	"White_eyes"	"White"	"eyes"
1	70	"C4"	-0.2559	"White_eyes"	"White"	"eyes"
1	70	"CP3"	5.17298196721311	"White_eyes"	"White"	"eyes"
1	70	"CP4"	-1.39505573770492	"White_eyes"	"White"	"eyes"
1	72	"CZ"	3.02949508196721	"White_eyes"	"White"	"eyes"
1	72	"CPZ"	1.35928360655738	"White_eyes"	"White"	"eyes"
1	72	"PZ"	3.78893442622951	"White_eyes"	"White"	"eyes"
1	72	"C3"	4.13288196721311	"White_eyes"	"White"	"eyes"
1	72	"C4"	7.1596262295082	"White_eyes"	"White"	"eyes"
1	72	"CP3"	4.47957868852459	"White_eyes"	"White"	"eyes"
1	72	"CP4"	6.56803114754098	"White_eyes"	"White"	"eyes"
1	73	"CZ"	-2.88641639344262	"Black_eyes"	"Black"	"eyes"
1	73	"CPZ"	-4.32274426229508	"Black_eyes"	"Black"	"eyes"
1	73	"PZ"	-2.16549344262295	"Black_eyes"	"Black"	"eyes"
1	73	"C3"	-0.0908032786885246	"Black_eyes"	"Black"	"eyes"
1	73	"C4"	-6.76614262295082	"Black_eyes"	"Black"	"eyes"
1	73	"CP3"	1.21344754098361	"Black_eyes"	"Black"	"eyes"
1	73	"CP4"	-4.91157868852459	"Black_eyes"	"Black"	"eyes"
1	74	"CZ"	22.1199852459016	"White_eyes"	"White"	"eyes"
1	74	"CPZ"	29.2163295081967	"White_eyes"	"White"	"eyes"
1	74	"PZ"	32.6640672131148	"White_eyes"	"White"	"eyes"
1	74	"C3"	22.7335967213115	"White_eyes"	"White"	"eyes"
1	74	"C4"	29.6785918032787	"White_eyes"	"White"	"eyes"
1	74	"CP3"	24.8275491803279	"White_eyes"	"White"	"eyes"
1	74	"CP4"	33.2363918032787	"White_eyes"	"White"	"eyes"
1	75	"CZ"	-2.04993442622951	"Black_eyes"	"Black"	"eyes"
1	75	"CPZ"	-4.04757049180328	"Black_eyes"	"Black"	"eyes"
1	75	"PZ"	-5.05190327868852	"Black_eyes"	"Black"	"eyes"
1	75	"C3"	-5.39035081967213	"Black_eyes"	"Black"	"eyes"
1	75	"C4"	0.368713114754098	"Black_eyes"	"Black"	"eyes"
1	75	"CP3"	-8.73078032786885	"Black_eyes"	"Black"	"eyes"
1	75	"CP4"	-3.65410491803279	"Black_eyes"	"Black"	"eyes"
1	76	"CZ"	3.29915081967213	"White_eyes"	"White"	"eyes"
1	76	"CPZ"	-0.330193442622951	"White_eyes"	"White"	"eyes"
1	76	"PZ"	-5.00238524590164	"White_eyes"	"White"	"eyes"
1	76	"C3"	1.02359016393443	"White_eyes"	"White"	"eyes"
1	76	"C4"	1.21345081967213	"White_eyes"	"White"	"eyes"
1	76	"CP3"	5.79208852459016	"White_eyes"	"White"	"eyes"
1	76	"CP4"	-9.33337540983607	"White_eyes"	"White"	"eyes"
1	77	"CZ"	15.2712967213115	"White_eyes"	"White"	"eyes"
1	77	"CPZ"	10.6513819672131	"White_eyes"	"White"	"eyes"
1	77	"PZ"	10.4119885245902	"White_eyes"	"White"	"eyes"
1	77	"C3"	13.9367754098361	"White_eyes"	"White"	"eyes"
1	77	"C4"	9.23982131147541	"White_eyes"	"White"	"eyes"
1	77	"CP3"	10.9568131147541	"White_eyes"	"White"	"eyes"
1	77	"CP4"	6.49099016393443	"White_eyes"	"White"	"eyes"
1	79	"CZ"	-7.89979508196721	"Black_eyes"	"Black"	"eyes"
1	79	"CPZ"	-4.7492262295082	"Black_eyes"	"Black"	"eyes"
1	79	"PZ"	-3.36519180327869	"Black_eyes"	"Black"	"eyes"
1	79	"C3"	-13.9037540983607	"Black_eyes"	"Black"	"eyes"
1	79	"C4"	-8.08690327868852	"Black_eyes"	"Black"	"eyes"
1	79	"CP3"	-7.45403770491803	"Black_eyes"	"Black"	"eyes"
1	79	"CP4"	-4.39153278688525	"Black_eyes"	"Black"	"eyes"
1	85	"CZ"	11.4053147540984	"Black_eyes"	"Black"	"eyes"
1	85	"CPZ"	13.7496590163934	"Black_eyes"	"Black"	"eyes"
1	85	"PZ"	14.5696459016393	"Black_eyes"	"Black"	"eyes"
1	85	"C3"	12.5004508196721	"Black_eyes"	"Black"	"eyes"
1	85	"C4"	6.63681803278689	"Black_eyes"	"Black"	"eyes"
1	85	"CP3"	13.7881901639344	"Black_eyes"	"Black"	"eyes"
1	85	"CP4"	14.3054918032787	"Black_eyes"	"Black"	"eyes"
1	86	"CZ"	23.4572590163934	"White_eyes"	"White"	"eyes"
1	86	"CPZ"	22.4694459016393	"White_eyes"	"White"	"eyes"
1	86	"PZ"	20.7524459016393	"White_eyes"	"White"	"eyes"
1	86	"C3"	23.171093442623	"White_eyes"	"White"	"eyes"
1	86	"C4"	18.8070770491803	"White_eyes"	"White"	"eyes"
1	86	"CP3"	21.1624344262295	"White_eyes"	"White"	"eyes"
1	86	"CP4"	20.8790295081967	"White_eyes"	"White"	"eyes"
1	87	"CZ"	17.5716180327869	"White_eyes"	"White"	"eyes"
1	87	"CPZ"	18.4356147540984	"White_eyes"	"White"	"eyes"
1	87	"PZ"	17.337731147541	"White_eyes"	"White"	"eyes"
1	87	"C3"	19.825168852459	"White_eyes"	"White"	"eyes"
1	87	"C4"	11.834562295082	"White_eyes"	"White"	"eyes"
1	87	"CP3"	22.975731147541	"White_eyes"	"White"	"eyes"
1	87	"CP4"	12.2473016393443	"White_eyes"	"White"	"eyes"
1	91	"CZ"	-3.91550327868852	"Black_eyes"	"Black"	"eyes"
1	91	"CPZ"	-6.18830983606557	"Black_eyes"	"Black"	"eyes"
1	91	"PZ"	-10.7697	"Black_eyes"	"Black"	"eyes"
1	91	"C3"	-9.96073114754098	"Black_eyes"	"Black"	"eyes"
1	91	"C4"	-5.8581262295082	"Black_eyes"	"Black"	"eyes"
1	91	"CP3"	-11.0173459016393	"Black_eyes"	"Black"	"eyes"
1	91	"CP4"	-10.6541360655738	"Black_eyes"	"Black"	"eyes"
1	93	"CZ"	12.4151475409836	"Black_eyes"	"Black"	"eyes"
1	93	"CPZ"	10.2138852459016	"Black_eyes"	"Black"	"eyes"
1	93	"PZ"	6.39192786885246	"Black_eyes"	"Black"	"eyes"
1	93	"C3"	7.54484426229508	"Black_eyes"	"Black"	"eyes"
1	93	"C4"	6.88996557377049	"Black_eyes"	"Black"	"eyes"
1	93	"CP3"	14.9741245901639	"Black_eyes"	"Black"	"eyes"
1	93	"CP4"	10.4697819672131	"Black_eyes"	"Black"	"eyes"
1	97	"CZ"	15.9124114754098	"Black_eyes"	"Black"	"eyes"
1	97	"CPZ"	18.457637704918	"Black_eyes"	"Black"	"eyes"
1	97	"PZ"	12.2060344262295	"Black_eyes"	"Black"	"eyes"
1	97	"C3"	15.6702803278689	"Black_eyes"	"Black"	"eyes"
1	97	"C4"	10.3707196721311	"Black_eyes"	"Black"	"eyes"
1	97	"CP3"	9.99100327868852	"Black_eyes"	"Black"	"eyes"
1	97	"CP4"	18.529168852459	"Black_eyes"	"Black"	"eyes"
1	98	"CZ"	15.598737704918	"White_eyes"	"White"	"eyes"
1	98	"CPZ"	24.7394950819672	"White_eyes"	"White"	"eyes"
1	98	"PZ"	19.2528327868852	"White_eyes"	"White"	"eyes"
1	98	"C3"	18.8180885245902	"White_eyes"	"White"	"eyes"
1	98	"C4"	20.2791770491803	"White_eyes"	"White"	"eyes"
1	98	"CP3"	22.4474327868852	"White_eyes"	"White"	"eyes"
1	98	"CP4"	25.5649721311475	"White_eyes"	"White"	"eyes"
1	99	"CZ"	3.04876229508197	"White_eyes"	"White"	"eyes"
1	99	"CPZ"	5.94892295081967	"White_eyes"	"White"	"eyes"
1	99	"PZ"	-2.43240327868852	"White_eyes"	"White"	"eyes"
1	99	"C3"	0.112824590163934	"White_eyes"	"White"	"eyes"
1	99	"C4"	-0.789703278688525	"White_eyes"	"White"	"eyes"
1	99	"CP3"	6.73862295081967	"White_eyes"	"White"	"eyes"
1	99	"CP4"	-2.46266721311475	"White_eyes"	"White"	"eyes"
1	100	"CZ"	22.5464885245902	"White_eyes"	"White"	"eyes"
1	100	"CPZ"	22.257568852459	"White_eyes"	"White"	"eyes"
1	100	"PZ"	20.3892409836066	"White_eyes"	"White"	"eyes"
1	100	"C3"	18.4521180327869	"White_eyes"	"White"	"eyes"
1	100	"C4"	16.0087196721311	"White_eyes"	"White"	"eyes"
1	100	"CP3"	14.8035229508197	"White_eyes"	"White"	"eyes"
1	100	"CP4"	15.5602131147541	"White_eyes"	"White"	"eyes"
1	102	"CZ"	21.6852344262295	"Black_eyes"	"Black"	"eyes"
1	102	"CPZ"	15.3483393442623	"Black_eyes"	"Black"	"eyes"
1	102	"PZ"	22.8409016393443	"Black_eyes"	"Black"	"eyes"
1	102	"C3"	19.1125049180328	"Black_eyes"	"Black"	"eyes"
1	102	"C4"	21.0606278688525	"Black_eyes"	"Black"	"eyes"
1	102	"CP3"	13.8707409836066	"Black_eyes"	"Black"	"eyes"
1	102	"CP4"	17.2496803278689	"Black_eyes"	"Black"	"eyes"
1	105	"CZ"	3.31015737704918	"Black_eyes"	"Black"	"eyes"
1	105	"CPZ"	-0.85024262295082	"Black_eyes"	"Black"	"eyes"
1	105	"PZ"	-3.38720491803279	"Black_eyes"	"Black"	"eyes"
1	105	"C3"	8.88486557377049	"Black_eyes"	"Black"	"eyes"
1	105	"C4"	0.308173770491803	"Black_eyes"	"Black"	"eyes"
1	105	"CP3"	4.65842950819672	"Black_eyes"	"Black"	"eyes"
1	105	"CP4"	-6.72212131147541	"Black_eyes"	"Black"	"eyes"
1	107	"CZ"	-8.29603114754098	"White_eyes"	"White"	"eyes"
1	107	"CPZ"	-10.0102704918033	"White_eyes"	"White"	"eyes"
1	107	"PZ"	-12.8691704918033	"White_eyes"	"White"	"eyes"
1	107	"C3"	-7.33297704918033	"White_eyes"	"White"	"eyes"
1	107	"C4"	-13.702893442623	"White_eyes"	"White"	"eyes"
1	107	"CP3"	-6.61205245901639	"White_eyes"	"White"	"eyes"
1	107	"CP4"	-18.9886852459016	"White_eyes"	"White"	"eyes"
1	108	"CZ"	19.0904918032787	"White_eyes"	"White"	"eyes"
1	108	"CPZ"	22.6235278688525	"White_eyes"	"White"	"eyes"
1	108	"PZ"	17.1753803278689	"White_eyes"	"White"	"eyes"
1	108	"C3"	18.9033885245902	"White_eyes"	"White"	"eyes"
1	108	"C4"	21.8943606557377	"White_eyes"	"White"	"eyes"
1	108	"CP3"	14.5173606557377	"White_eyes"	"White"	"eyes"
1	108	"CP4"	20.5543409836066	"White_eyes"	"White"	"eyes"
1	111	"CZ"	28.8613737704918	"White_eyes"	"White"	"eyes"
1	111	"CPZ"	30.3114590163934	"White_eyes"	"White"	"eyes"
1	111	"PZ"	27.4938344262295	"White_eyes"	"White"	"eyes"
1	111	"C3"	22.8464098360656	"White_eyes"	"White"	"eyes"
1	111	"C4"	11.8758327868852	"White_eyes"	"White"	"eyes"
1	111	"CP3"	22.2493065573771	"White_eyes"	"White"	"eyes"
1	111	"CP4"	17.9045557377049	"White_eyes"	"White"	"eyes"
1	112	"CZ"	5.1537131147541	"White_eyes"	"White"	"eyes"
1	112	"CPZ"	9.62229016393443	"White_eyes"	"White"	"eyes"
1	112	"PZ"	4.89231803278689	"White_eyes"	"White"	"eyes"
1	112	"C3"	1.63444590163934	"White_eyes"	"White"	"eyes"
